156,https://www.theverge.com/2022/8/24/23319728/peloton-bike-guide-amazon-connected-fitness,"Now Peloton is selling its Bike on Amazon, complete with free delivery and assembly ",Victoria Song,2022/08/24
157,https://www.theverge.com/2022/8/24/23319258/samsung-990-pro-ssd-speeds-heatsink-ps5,Samsung’s new flagship SSDs are even more overkill for your PS5,Mitchell Clark,2022/08/24
158,https://www.theverge.com/2022/8/24/23319885/elon-musk-twitter-bot-sec-review-mdau-whistleblower-mudge,The SEC asked Twitter to explain its user metrics after Elon Musk complained,Russell Brandom,2022/08/24
159,https://www.theverge.com/2022/8/24/23319794/ev-price-increase-used-cars-analysis-iseecars,EV prices are going in the wrong direction ,Andrew J. Hawkins,2022/08/24
160,https://www.theverge.com/2022/8/24/23319829/the-last-of-us-part-1-launch-trailer-naughty-dog-ps5,Check out The Last of Us Part 1 remake’s launch trailer,Ash Parrish,2022/08/24
161,https://www.theverge.com/2022/8/24/23319779/psychedelics-mushrooms-alcoholism-treatment,Psychedelics help people with alcoholism drink less  ,Nicole Wetsman,2022/08/24
162,https://www.theverge.com/2022/8/24/23319687/global-droughts-reveal-artifacts-ancient-history-dinosaur-tracks,"Devastating global droughts are revealing warships, dino footprints, and ancient megaliths",Jess Weatherbed,2022/08/24
163,https://www.theverge.com/23319758/stream-deck-tips-tricks-podcast,Technology needs more buttons — and that’s why we love the Stream Deck,David Pierce,2022/08/24
164,https://www.theverge.com/2022/8/24/23318664/happy-ring-smart-ring-wearables-mental-health,This smart mood ring is supposed to monitor mental health — without changing colors,Victoria Song,2022/08/24
165,https://www.theverge.com/2022/8/24/23309837/splatoon-3-hands-on-campaign-turf-war-salmon-run-online,"Splatoon 3 puts online play, fashion, and hair front and center",Cameron Faulkner,2022/08/24
166,https://www.theverge.com/2022/8/24/23318377/splatoon-3-shiver-gender-deep-cut-nonbinary-female-inclusivity-nintendo,Nintendo says Splatoon 3’s Shiver isn’t nonbinary,Cameron Faulkner,2022/08/24
167,https://www.theverge.com/2022/8/24/23318381/fitbit-versa-4-sense-2-inspire-3-price-features,Fitbit’s Sense 2 amps up stress tracking,Victoria Song,2022/08/24
168,https://www.theverge.com/2022/8/24/23319642/microsoft-windows-8-missing-startup-sound,Windows 8’s missing startup sound has been hiding in plain sight,Tom Warren,2022/08/24
169,https://www.theverge.com/2022/8/24/23319608/blackberry-film-production-wrapped-glenn-howerton,Dennis from It’s Always Sunny is starring in a film about the rise and fall of BlackBerry,James Vincent,2022/08/24
170,https://www.theverge.com/2022/8/24/23319565/samsung-odyssey-g70b-g65b-gaming-monitors-hub-cloud-gaming,"Samsung’s new gaming monitors include easy access to Xbox Cloud Gaming, Stadia, and more",Tom Warren,2022/08/24
171,https://www.theverge.com/2022/8/24/23319570/plex-security-breach-exposes-usernames-emails-passwords,"Plex breach exposes usernames, emails, and encrypted passwords",Jess Weatherbed,2022/08/24
172,https://www.theverge.com/2022/8/24/23319552/facebook-bug-celebrity-spam-memes-carnage,A Facebook bug spammed celebrity comments to everyone for hours,Jon Porter,2022/08/24
173,https://www.theverge.com/2022/8/23/23318956/acer-chromebook-vero-514-eco-conscious-laptop-recycling,Acer’s Vero 514 brings its ‘eco-conscious’ concept to a Chromebook,Mitchell Clark,2022/08/24
174,https://www.theverge.com/2022/8/23/23318294/avatar-original-2009-theaters-september-the-way-of-water,Avatar is returning to theaters but disappearing from Disney Plus,Mitchell Clark,2022/08/23
175,https://www.theverge.com/2022/8/23/23318869/gamescom-2022-trailers-announcements-opening-night-live,The best (and worst) of Opening Night Live,Ash Parrish,2022/08/23
176,https://www.theverge.com/2022/8/23/23318067/cleveland-state-university-online-proctoring-decision-room-scan,"University can’t scan students’ rooms during remote tests, judge rules",Monica Chin,2022/08/23
177,https://www.theverge.com/2022/8/23/23318217/sonic-frontiers-release-date-story-trailer-sega,Sonic Frontiers arrives November 8th,Ash Parrish,2022/08/23
178,https://www.theverge.com/2022/8/23/23318597/gearbox-new-tales-from-the-borderlands-release-date,Gearbox’s New Tales from the Borderlands launches in October,Jay Peters,2022/08/23
179,https://www.theverge.com/2022/8/23/23318498/return-to-monkey-island-release-date-pc-steam-nintendo-switch,Return to Monkey Island will be released on International Talk Like a Pirate Day,Jay Peters,2022/08/23
180,https://www.theverge.com/23317665/windows-11-narrator-screen-reader-how-to-start-keyboard-accessibility,How to use the Windows 11 screen reader,Monica Chin,2022/08/23
181,https://www.theverge.com/2022/8/23/23318564/sony-dualsense-edge-wireless-controller-features,Sony’s new DualSense Edge Wireless Controller takes on the Xbox Elite,Tom Warren,2022/08/23
182,https://www.theverge.com/2022/8/23/23318374/google-pixel-6a-durability-test-tensor-android,The Pixel 6A’s durability is apparently a match for its capable hardware and software,Allison Johnson,2022/08/23
183,https://www.theverge.com/2022/8/23/23318437/ipados-16-delay-release-after-ios-stage-manager,"iPadOS 16 is ‘on its own schedule,’ shipping after iOS 16 this year",Mitchell Clark,2022/08/23
184,https://www.theverge.com/2022/8/23/23318359/meta-quest-vr-account-login-facebook-oculus,Quest VR owners have new Meta logins to use instead of Facebook,Jay Peters,2022/08/23
185,https://www.theverge.com/2022/8/23/23318098/gandalf-rings-of-power-trailer,"That’s Gandalf, right?",Nathan Edwards,2022/08/23
186,https://www.theverge.com/2022/8/23/23318186/fitbit-versa-sense-buttons-teaser-rumor-announcement,Fitbit’s smartwatch event tomorrow will bring back buttons,Umar Shakir,2022/08/23
187,https://www.theverge.com/2022/8/23/23318281/catan-tilt-five-ar-settlers-board-game-augmented-reality,The Settlers of Catan will become a holographic AR board game in early 2023,Sean Hollister,2022/08/23
188,https://www.theverge.com/2022/8/23/23318305/youtube-podcast-npr-spotify-meghan-markle-prince-harry-archewell,YouTube is the most-used podcasting platform,Ariel Shapiro,2022/08/23
189,https://www.theverge.com/2022/8/23/23318360/yelp-abortion-roe-wade-crisis-pregnancy-center-listing,Yelp will flag crisis pregnancy centers listings to avoid misleading abortion seekers,Makena Kelly,2022/08/23
190,https://www.theverge.com/2022/8/23/23317830/heads-up-gaming-app-is-coming-to-netflix,Heads Up! — the popular gaming app is coming to Netflix,Jess Weatherbed,2022/08/23
191,https://www.theverge.com/2022/8/23/23318157/chamberlain-myq-home-bridge-hub-discontinued-homekit,Chamberlain discontinues its HomeKit hub for myQ garage door controllers,Jennifer Pattison Tuohy,2022/08/23
192,https://www.theverge.com/2022/8/23/23318045/jupiter-images-jwst-great-red-spot-nasa,Jupiter is glowing in new pictures from NASA’s James Webb Space Telescope,Nicole Wetsman,2022/08/23
193,https://www.theverge.com/2022/8/23/23317849/destiny-2-fortnite-skins-crossover-fall-guys-bungie-epic-games-store,"Destiny 2’s Fortnite crossover is official and includes skins, maps, and more",Tom Warren,2022/08/23
194,https://www.theverge.com/2022/8/23/23318206/super-smash-bros-ultimate-creator-masahiro-sakurai-daily-twitter-screenshots,Smash Bros. creator Masahiro Sakurai has finished posting daily Ultimate screenshots,Jay Peters,2022/08/23
195,https://www.theverge.com/2022/8/23/23317944/destiny-2-epic-games-store-release-free-dlc,Destiny 2 arrives on Epic Games Store with free 30th Anniversary pack,Tom Warren,2022/08/23
196,https://www.theverge.com/2022/8/23/23318139/lg-aero-furniture-air-purifier-puricare-objet-collection,"Is it a table? Is it a lamp? Yes, and it’s also LG’s latest air purifier",Jess Weatherbed,2022/08/23
197,https://www.theverge.com/2022/8/23/23317872/destiny-2-lightfall-bungie-strand-subclass-content-release-date,Destiny 2: Lightfall is a battle of light vs. dark in a cyberpunk world,Tom Warren,2022/08/23
198,https://www.theverge.com/2022/8/23/23318076/sony-ps5-bundle-horizon-forbidden-west-console-restock-check-walmart-plus,Walmart is restocking PS5 bundles for its paid subscribers at 3PM ET today,Antonio G. Di Benedetto,2022/08/23
199,https://www.theverge.com/23317682/advertising-wieden-kennedy-ceo-neal-arthur-interview-decoder,Advertising is everywhere — Wieden+Kennedy CEO Neal Arthur explains how it works,Nilay Patel,2022/08/23
200,https://www.theverge.com/2022/8/23/23318053/binance-comms-crypto-chief-deepfake-scam-claim-patrick-hillmann,Binance executive claims scammers made a deepfake of him,James Vincent,2022/08/23
201,https://www.theverge.com/2022/8/23/23317108/steelseries-arctis-nova-wireless-7-3-1-price-features-gaming-headset-wireless,SteelSeries’ new Nova 7 Wireless actually costs less than the Xbox Series S,Cameron Faulkner,2022/08/23
202,https://www.theverge.com/2022/8/23/23317835/youtube-tv-four-channels-live-streams-simultaneously-shorts-smart-tv-music,YouTube TV update will reportedly let you watch four channels at once,Jon Porter,2022/08/23
203,https://www.theverge.com/2022/8/23/23317795/microsoft-windows-11-2022-update-naming,Microsoft might finally simplify its Windows 11 update names,Tom Warren,2022/08/23
204,https://www.theverge.com/2022/8/23/23317802/instagram-ig-candid-prototype-bereal-murder-clone,Instagram is prototyping a BeReal murder clone,Jon Porter,2022/08/23
205,https://www.theverge.com/2022/8/22/23317502/xiaolang-zhang-pleads-guilty-trade-secret-theft-xpeng-self-driving-car,Engineer admits he stole trade secrets while working on the Apple Car,Mitchell Clark,2022/08/23
206,https://www.theverge.com/2022/8/22/23317209/amazon-ac-ewr9-warehouse-worker-death-osha-investigations,Amazon is fixing the AC at a warehouse where a worker died on Prime Day,Mitchell Clark,2022/08/23
207,https://www.theverge.com/hbo/2022/8/22/23317333/hbo-max-house-of-the-dragon-game-of-thrones-biggest-premiere-ever,"HBO calls House of the Dragon its biggest premiere ever, with nearly 10 million US viewers",Richard Lawler,2022/08/22
208,https://www.theverge.com/2022/8/22/23317342/sony-playstation-ps-vr2-release-date-early-2023,Sony says the PlayStation VR2 is coming in early 2023,Mitchell Clark,2022/08/22
209,https://www.theverge.com/2022/8/22/23317285/star-wars-knights-of-the-old-republic-kotor-remake-developer-saber-interactive-aspyr-media-ps5-pc,The Star Wars: Knights of the Old Republic remake has a new developer,Jay Peters,2022/08/22
210,https://www.theverge.com/2022/8/22/23316481/apple-m2-macbook-pro-14-16-release-q4,Apple’s M2-powered 14- and 16-inch MacBook Pros could arrive early next year,Monica Chin,2022/08/22
211,https://www.theverge.com/tech/2022/8/22/23317182/intel-chip-plant-ohio-workers,"Intel needs 7,000 workers to build its $20 billion chip plant in Ohio",Emma Roth,2022/08/22
212,https://www.theverge.com/2022/8/22/23310138/knife-throwing-machine,Watch this laser-guided knife throwing machine nail 10 in a row,Sean Hollister,2022/08/22
213,https://www.theverge.com/2022/8/22/23317067/amazon-alexa-google-assistant-smart-home-back-to-school-routines,Make your back-to-school routine better with these smart home tricks,Jennifer Pattison Tuohy,2022/08/22
214,https://www.theverge.com/2022/8/22/23316958/ebay-tcgplayer-acquiring-trading-card-games-collectibles,"eBay is acquiring TCGplayer, one of the largest trading card marketplaces ",Mia Sato,2022/08/22
215,https://www.theverge.com/2022/8/22/23310581/sony-playstation-5-ps5-restock-public-queue-console-availability-inventory-check,The PlayStation 5 is available right now through Sony,Sheena Vasani,2022/08/22
216,https://www.theverge.com/2022/8/22/23316962/france-ebike-car-trade-subsidy-climate-change,"France is giving €4,000 to people who trade in their car for an e-bike ",Andrew J. Hawkins,2022/08/22
217,https://www.theverge.com/2022/8/22/23316723/nft-copyright-galaxy-report-crypto-ip-rights-licensing-ownership,"NFT copyright is still a total mess, says report",Adi Robertson,2022/08/22
218,https://www.theverge.com/23308003/image-search-free-legal-use-how-to-wikimedia-creative-commons,How to search for images you can (legally) use for free,Emma Roth,2022/08/22
219,https://www.theverge.com/2022/8/22/23316875/google-tv-performance-improvements-storage-free-up-space,Google admits its Google TV software is too slow,Mitchell Clark,2022/08/22
220,https://www.theverge.com/2022/8/22/23316259/apple-laptop-self-service-diy-repair-m1-macbook-air-pro,Apple’s DIY self-repair program expands to cover fixing M1 MacBooks,Emma Roth,2022/08/22
221,https://www.theverge.com/23316946/samsung-galaxy-z-flip-cover-screen-widgets-clock-options-always-on-display,How to use the cover screen on the Samsung Galaxy Z Flip,Allison Johnson,2022/08/22
222,https://www.theverge.com/2022/8/22/23316685/samsung-55-inch-curved-odyssey-ark-4k-gaming-pc-monitor-preorder-promotion-gift-card,Samsung’s massive 55-inch curved Odyssey Ark is open for preorders,Cameron Faulkner,2022/08/22
223,https://www.theverge.com/2022/8/22/23316907/youtube-podcast-page-spotify-apple,YouTube launches a dedicated page for podcasts,Ariel Shapiro,2022/08/22
224,https://www.theverge.com/2022/8/22/23316711/the-game-awards-date-geoff-keighley-december-8,The Game Awards sets a date: December 8th,Ash Parrish,2022/08/22
225,https://www.theverge.com/2022/8/22/23316860/bitcoin-ethereum-cryptocurrency-blake-masters-arizona-mark-kelly-senate-election,Blake Masters’ Bitcoin investments tanked in 2022,Makena Kelly,2022/08/22
226,https://www.theverge.com/2022/8/22/23316140/video-game-movies-days-gone-comix-zone,Obscure video game movies could flood the industry following Sonic’s success,Jess Weatherbed,2022/08/22
227,https://www.theverge.com/2022/8/22/23316128/meta-end-to-end-encryption-messenger-child-safety-priti-patel-uk-home-secretary-grotesuqe-betrayal,"Encrypting Messenger could be a ‘grotesque betrayal,’ says top UK politician",James Vincent,2022/08/22
228,https://www.theverge.com/2022/8/22/23316109/the-rehearsal-nathan-fielder-hbo-second-season-announced,Nathan Fielder’s The Rehearsal is getting a second season,Jon Porter,2022/08/22
229,https://www.theverge.com/2022/8/21/23315908/the-last-of-us-hbo-sony-streaming-teaser,Our first glimpse of HBO’s The Last of Us TV show is here,Richard Lawler,2022/08/22
230,https://www.theverge.com/2022/8/21/23315873/hbo-max-down-fire-stick-house-of-the-dragon,"House of the Dragon premiere crashes HBO Max streaming, mostly on Fire Sticks",Richard Lawler,2022/08/22
231,https://www.theverge.com/2022/8/21/23315513/google-photos-csam-scanning-account-deletion-investigation,Google AI flagged parents’ accounts for potential abuse over nude photos of their sick kids,Emma Roth,2022/08/22
232,https://www.theverge.com/2022/8/21/23315404/netflix-ad-supported-tier-some-commercial-free-content,Netflix’s ad-supported tier may have some commercial-free content,Emma Roth,2022/08/21
233,https://www.theverge.com/2022/8/21/23315270/tesla-full-self-driving-fsd-feature-price-increase-electric-vehicle-elon-musk,Tesla’s Full-Self Driving software is going up in price again,Emma Roth,2022/08/21
234,https://www.theverge.com/2022/8/21/23315156/youtuber-ray-mona-uncovered-lost-footage-american-saban-sailor-moon-pilot,A YouTuber just uncovered lost footage of the American Sailor Moon,Emma Roth,2022/08/21
235,https://www.theverge.com/2022/8/21/23314871/destiny-2-fortnite-skins-crossover-rumors-bungie-event,Destiny 2 and Fortnite crossover leaked ahead of Bungie event,Tom Warren,2022/08/21
236,https://www.theverge.com/2022/8/20/23314401/ftx-money-isnt-insured-fdic-sam-bankman-fried-crypto-cease-and-desist,"FTX’s money isn’t insured, FDIC says",Emma Roth,2022/08/20
237,https://www.theverge.com/2022/8/20/23314257/doordash-walmart-groceries-end-partnership-deliveries,DoorDash won’t deliver Walmart’s groceries starting next month,Emma Roth,2022/08/20
238,https://www.theverge.com/2022/8/20/23314117/youtube-tesla-removes-video-full-self-driving-beta-real-kids,YouTube removes video that tests Tesla’s Full Self-Driving beta against real kids,Emma Roth,2022/08/20
239,https://www.theverge.com/2022/8/20/23313295/bereal-instagram-app-curation-change,Stop using BeReal like Instagram,Monica Chin,2022/08/20
240,https://www.theverge.com/2022/8/20/23311283/philips-hue-tap-dial-switch-review,Hue’s new smart switch is for the superusers,Jennifer Pattison Tuohy,2022/08/20
241,https://www.theverge.com/good-deals/2022/8/20/23312878/sony-wh-1000xm4-headphones-wf-1000xm4-earbuds-wireless-anc-samsung-galaxy-buds-pro-arlo-deal-sale,Sony’s wireless WH-1000XM4 headphones and WF-1000XM4 earbuds are up to $100 off today,Antonio G. Di Benedetto,2022/08/20
242,https://www.theverge.com/2022/8/20/23308217/lego-brick-computer-james-brown,"Please, Lego, let this engineer bring your computer brick to life",Sean Hollister,2022/08/20
243,https://www.theverge.com/23311786/samsung-galaxy-z-flip-4-camera-flex-mode-selfie-quick-shot,The Galaxy Z Flip 4 is my favorite camera to shoot with right now,Allison Johnson,2022/08/20
244,https://www.theverge.com/2022/8/19/23313757/twitter-phone-number-verified-label-bots-privacy-security,Twitter tests a special tag to highlight phone number-verified accounts,Richard Lawler,2022/08/20
245,https://www.theverge.com/2022/8/19/23313469/mark-zuckerberg-horizon-worlds-screenshot-memes-response-upgrades,Mark Zuckerberg has responded to the metaverse memes,Mitchell Clark,2022/08/19
246,https://www.theverge.com/2022/8/19/23311792/karma-delorean-lawsuit-ev-trade-secret-theft,EV startup Karma would like DeLorean to go back in time and not steal its trade secrets,Andrew J. Hawkins,2022/08/19
247,https://www.theverge.com/2022/8/19/23313356/hbo-max-sesame-street-removed-infinity-train-summer-camp-island,HBO Max drops 200 Sesame Street episodes from its catalog,Jay Peters,2022/08/19
248,https://www.theverge.com/2022/8/19/23313335/fitbit-sense-2-versa-4-google-wallet,Fitbit Pay’s days might be numbered,Victoria Song,2022/08/19
249,https://www.theverge.com/2022/8/19/23313103/wayfair-870-layoffs-boston-retail-furniture-home,"Wayfair lays off 870 people, about 5 percent of its global workforce",Jasmine Hicks,2022/08/19
250,https://www.theverge.com/2022/8/19/23312917/pokemon-worlds-2022-what-to-watch-this-weekend-esports-flame-fatales,What to watch this weekend (if you like Pokémon),Ash Parrish,2022/08/19
251,https://www.theverge.com/2022/8/19/23312949/ps5-console-restock-playstation-5,The PlayStation 5 is almost easy to buy,Cameron Faulkner,2022/08/19
252,https://www.theverge.com/2022/8/19/23312913/worldwide-bicycle-commute-netherlands-climate-change,"To fight climate change, we need to start biking like the Dutch",Justine Calma,2022/08/19
253,https://www.theverge.com/good-deals/22876408/best-gaming-headset-deals-sales,The best gaming headset deals you can get right now,Alice Newcome-Beill,2022/08/19
254,https://www.theverge.com/2022/8/19/23312871/dan-price-gravity-payments-ethical-tech-ceo-abuse,"Go read this report about Dan Price, the ‘ethical’ tech CEO accused of predatory behavior by a dozen women",Mia Sato,2022/08/19
255,https://www.theverge.com/2022/8/19/23312891/medidation-apps-user-data-headspace-calm,Meditation apps also experienced a post-pandemic falloff,Nicole Wetsman,2022/08/19
256,https://www.theverge.com/2022/8/19/23313010/google-timer-stopwatch-search-back,"Google brought back the timer, and it’s about time",Jay Peters,2022/08/19
257,https://www.theverge.com/2022/8/19/23312964/the-sandman-netflix-bonus-episode-released,Are we dreaming? The Sandman just released a two-part bonus episode,Jess Weatherbed,2022/08/19
258,https://www.theverge.com/23312859/amazon-alexa-echo-routine-smart-speaker-how-to,How to create an Alexa Routine ,Jennifer Pattison Tuohy,2022/08/19
259,https://www.theverge.com/23312192/samsung-galaxy-buds-2-pro-review,Samsung’s Galaxy Buds 2 Pro are its best earbuds yet,Chris Welch,2022/08/19
260,https://www.theverge.com/2022/8/19/23312885/android-13-samsung-galaxy-z-fold-4-watch-5-tiktok-instagram-competition-vergecast-podcast,"Vergecast: Android 13 arrives, Galaxy Watch 5 review, and Instagram gets competitive ",Andrew Marino,2022/08/19
261,https://www.theverge.com/23311271/samsung-galaxy-watch-5-bixby-google-assistant-how-to,How to reprogram the Samsung Galaxy Watch 5’s buttons,Victoria Song,2022/08/19
262,https://www.theverge.com/good-deals/2022/8/19/23311387/amazon-fire-tv-stick-4k-max-echo-buds-hbo-streaming-ring-alarm-pro-deal-sale,Amazon’s Fire TV Stick 4K Max is nearly matching its Prime Day pricing,Sheena Vasani,2022/08/19
263,https://www.theverge.com/23312790/loot-dom-hofmann-nft-project-developer-community,How a viral NFT project survived the crypto crash,Casey Newton,2022/08/19
264,https://www.theverge.com/23312037/samsung-galaxy-z-flip-4-review-price-specs-screen-camera-battery,Samsung Galaxy Z Flip 4 review: almost there,Allison Johnson,2022/08/19
265,https://www.theverge.com/2022/8/19/23312785/elon-musk-manchester-united-wyoming-tweet,Elon Musk says a lot of wild things — and somehow we have to believe him,David Pierce,2022/08/19
266,https://www.theverge.com/23311972/jetpack-joyride-2-apple-arcade-review,Jetpack Joyride 2 is worth an Apple Arcade subscription on its own,Jay Peters,2022/08/19
267,https://www.theverge.com/2022/8/19/23311503/death-stranding-microsoft-pc-game-pass-release,Death Stranding arrives on Microsoft’s PC Game Pass service next week,Tom Warren,2022/08/19
268,https://www.theverge.com/2022/8/19/23311658/house-of-the-dragon-game-of-thrones-review,House of the Dragon is a grim remix of an already gruesome song you’ve heard before,Charles Pulliam-Moore,2022/08/19
269,https://www.theverge.com/2022/8/19/23312700/otter-transcription-service-free-paid-plans-september-27-changes-features,Transcription service Otter is making free users pay to access older recordings,James Vincent,2022/08/19
270,https://www.theverge.com/2022/8/19/23312697/lenovo-framework-laptop-power-button-trademark-infringement,"O no, Lenovo doesn’t like Framework’s circular power button",Jon Porter,2022/08/19
271,https://www.theverge.com/2022/8/18/23312255/iphone-ios-macos-security-update-15-6-1,I am once again asking you to update your Apple devices,Mitchell Clark,2022/08/18
272,https://www.theverge.com/good-deals/23161948/apple-macbook-hp-lenovo-dell-acer-asus-deal-sale,The best laptop deals you can get right now,Sheena Vasani,2022/08/18
273,https://www.theverge.com/2022/8/18/23311815/heres-what-embracer-group-can-and-cant-do-with-lord-of-the-rings,Here’s what Embracer Group can (and can’t) do with Lord of the Rings,Ash Parrish,2022/08/18
274,https://www.theverge.com/2022/8/18/23311752/pfas-forever-chemicals-clean-up-destruction-research,A new way to smash the ‘forever’ out of ‘forever chemicals’,Justine Calma,2022/08/18
275,https://www.theverge.com/2022/8/18/23312081/rivian-r1t-r1s-price-increase-explore-package-discontinued,Some Rivian customers aren’t happy the company canceled its most affordable electric truck,Mitchell Clark,2022/08/18
276,https://www.theverge.com/2022/8/18/23311492/big-ten-sports-streaming-deal-peacock-paramount-confusing,The Big Ten’s new deal makes sports streaming rights more confusing than ever,David Pierce,2022/08/18
277,https://www.theverge.com/good-deals/2022/8/18/23309724/microsoft-xbox-series-s-samsung-galaxy-buds-2-oneplus-10t-deal-sale,Microsoft’s adorable Xbox Series S is $50 off at Adorama right now,Alice Newcome-Beill,2022/08/18
278,https://www.theverge.com/2022/8/18/23311438/youtube-shorts-watermark-tiktok-instagram-reels-cross-platform-sharing,All the YouTube Shorts you repost to TikTok will now tell on you,Mia Sato,2022/08/18
279,https://www.theverge.com/2022/8/18/23309465/google-search-updates-reviews-clickbait,Google search updates will prioritize real reviews over clickbait,Jess Weatherbed,2022/08/18
280,https://www.theverge.com/2022/8/18/23311542/snap-pixy-drone-giving-up-four-months,Snap is giving up on its Pixy drone after just four months,Jay Peters,2022/08/18
281,https://www.theverge.com/2022/8/18/23311254/dodge-charger-ev-daytona-srt-concept-muscle-car-exhaust-sound,The Dodge Charger EV’s fake exhaust sound is sure to divide muscle car fans,Andrew J. Hawkins,2022/08/18
282,https://www.theverge.com/2022/8/18/23309439/crypto-com-layoffs-unannounced-july-august-bear-market,Crypto.com laid off 260 employees — then quietly let go of hundreds more,James Vincent,2022/08/18
283,https://www.theverge.com/23309847/bereal-post-delete-how-to,How to delete a BeReal,Monica Chin,2022/08/18
284,https://www.theverge.com/2022/8/18/23311290/apple-top-subscription-podcast-charts-amazon-wondery-smartless,Apple’s new podcast charts show Amazon at the top,Ariel Shapiro,2022/08/18
285,https://www.theverge.com/23311213/inflation-tech-apple-samsung-iphone-sonos-meta-price-increase,"Yes, inflation has come for tech products, too",Dan Seifert,2022/08/18
286,https://www.theverge.com/2022/8/18/23310254/carbon-offset-credits-crypto-tokens-adam-neumann-wework,Crypto can’t fix carbon offsets — but crypto fans are trying anyway  ,Justine Calma,2022/08/18
287,https://www.theverge.com/23310395/samsung-galaxy-watch-5-review-smartwatch-wear-os-3,Samsung Galaxy Watch 5 review: if it only had a better battery,Victoria Song,2022/08/18
288,https://www.theverge.com/2022/8/18/23308445/dell-xps-13-2-in-1-convertible-folio-tablet-keyboard-stylus-features-price,Dell’s new tablet-style XPS 13 will be available next week,Monica Chin,2022/08/18
289,https://www.theverge.com/2022/8/18/23308694/google-employees-petition-abortion-benefits-contractors-alphabet-workers-union,Google employees circulate petition demanding abortion benefits for contractors  ,Zoe Schiffer,2022/08/18
290,https://www.theverge.com/2022/8/18/23310066/dell-pro-webcam-wb5023-2k-qhd-resolution-announcement-price-availability-specs,Dell’s latest webcam delivers 2K resolution and a built-in mic for a lower price,Antonio G. Di Benedetto,2022/08/18
291,https://www.theverge.com/2022/8/18/23310116/motorola-edge-2022-announced-features-specs-price,Motorola’s latest Edge phone aims to be a $499 5G disruptor,Chris Welch,2022/08/18
292,https://www.theverge.com/2022/8/18/23310728/nvidia-geforce-now-chrome-1440p-120fps-upgrade-support,GeForce Now on Chrome is getting a big upgrade to 1440p and 120fps,Tom Warren,2022/08/18
293,https://www.theverge.com/2022/8/18/23311152/cameo-live-celebrity-video-calls-meet-and-greets,Cameo once again asks if you’d like to pay for live video calls with celebs  ,Jon Porter,2022/08/18
294,https://www.theverge.com/2022/8/18/23311202/nintendo-harassment-and-discrimination-claims-investigation,Nintendo is actively investigating reports that its female testers face harassment and discrimination,Jess Weatherbed,2022/08/18
295,https://www.theverge.com/2022/8/18/23309709/oppo-coloros-13-release-date-news-features-supported-devices-find-x5-pro,Oppo’s ColorOS 13 update has a built-in pixelation feature for message screenshots,Jon Porter,2022/08/18
296,https://www.theverge.com/2022/8/18/23311125/spider-man-remastered-pc-port-moddb-nexusmods-pride-flag-removal-banned,Major PC modding sites remove Spider-Man mod that replaces in-game pride flags,Jon Porter,2022/08/18
297,https://www.theverge.com/2022/8/18/23311082/embracer-group-acquisition-lord-of-the-rings-hobbit-limited-run-games-tripwire,Lord of the Rings and Hobbit rights snapped up by Embracer in game buying spree,Tom Warren,2022/08/18
298,https://www.theverge.com/2022/8/17/23310620/wordle-recommended-suggested-starting-word-wordlebot-2-0-slate-crane,Wordle’s upgraded Wordlebot has a new recommended starting word,Jay Peters,2022/08/17
299,https://www.theverge.com/23310457/inflation-reduction-act-ev-tax-credit-act-explainer-how-to,"Yes, the new electric vehicle tax credits are really confusing, but we can help ",Andrew J. Hawkins,2022/08/17
300,https://www.theverge.com/23302947/philips-hue-play-sync-box-gradient-lightstrip-review,"Philips Hue Play sync box and gradient lightstrip review: wholly unnecessary, totally delightful",Brent Rose,2022/08/17
301,https://www.theverge.com/2022/8/17/23309610/ev-tax-credit-inflation-reduction-act-explain-how-to-help,"Yes, the new electric vehicle tax credits are really confusing, but we can help ",Andrew J. Hawkins,2022/08/17
302,https://www.theverge.com/2022/8/17/23309932/facebook-donald-trump-ban-january-6th-twitter-presidential-bid,Facebook won’t rush the review of its Donald Trump ban,Makena Kelly,2022/08/17
303,https://www.theverge.com/2022/8/17/23309796/airbnb-android-users-accidental-test-notification,Airbnb accidentally sent tons of Android users a ‘test’ notification,Emma Roth,2022/08/17
304,https://www.theverge.com/23200646/work-from-home-wfh-guide-remote-youtube-how-to,Desk setup videos have taken over YouTube — and my life,David Pierce,2022/08/17
305,https://www.theverge.com/23307995/facebook-messenger-end-to-end-encryption-how-to,How to encrypt Facebook Messenger chats,Barbara Krasnoff,2022/08/17
306,https://www.theverge.com/good-deals/2022/8/17/23309504/apple-tv-plus-streaming-free-macbook-air-m1-evga-rtx-3070ti-gpu-samsung-neo-g9-monitor-deal-sale,Get three months of Apple TV Plus for free at Best Buy,Antonio G. Di Benedetto,2022/08/17
307,https://www.theverge.com/23303545/wfh-desk-setup-tech-airpods-thunderbolt,"What’s on your desk, Alex Heath? ",Barbara Krasnoff,2022/08/17
308,https://www.theverge.com/2022/8/17/23299874/she-hulk-attorney-at-law-review,"She-Hulk: Attorney at Law is peak uncanny valley, but it works",Charles Pulliam-Moore,2022/08/17
309,https://www.theverge.com/23308459/samsung-galaxy-z-fold-4-review-screen-battery-camera-price,Samsung Galaxy Z Fold 4 review: incremental innovation,Allison Johnson,2022/08/17
